"","V1","pred.baru.label"
"4183","PDS-21181","KELURAHAN"
"4184","PDS-21185","DESA"
"4185","PDS-21196","DESA"
"4186","PDS-21200","DESA"
"4187","PDS-21205","DESA"
"4188","PDS-21218","DESA"
"4189","PDS-21224","DESA"
"4190","PDS-21234","DESA"
"4191","PDS-21244","KELURAHAN"
"4192","PDS-21254","KELURAHAN"
"4193","PDS-21260","DESA"
"4194","PDS-21261","DESA"
"4195","PDS-21272","DESA"
"4196","PDS-21273","DESA"
"4197","PDS-21278","DESA"
"4198","PDS-21282","DESA"
"4199","PDS-21289","DESA"
"4200","PDS-21290","DESA"
"4201","PDS-21293","DESA"
"4202","PDS-21294","DESA"
"4203","PDS-21296","KELURAHAN"
"4204","PDS-21301","DESA"
"4205","PDS-21311","DESA"
"4206","PDS-21313","DESA"
"4207","PDS-21316","KELURAHAN"
"4208","PDS-21326","DESA"
"4209","PDS-21331","DESA"
"4210","PDS-21343","KELURAHAN"
"4211","PDS-21351","DESA"
"4212","PDS-21353","DESA"
"4213","PDS-21358","DESA"
"4214","PDS-21361","DESA"
"4215","PDS-21362","DESA"
"4216","PDS-21363","DESA"
"4217","PDS-21364","DESA"
"4218","PDS-21365","DESA"
"4219","PDS-21369","KELURAHAN"
"4220","PDS-21385","DESA"
"4221","PDS-21386","DESA"
"4222","PDS-21387","DESA"
"4223","PDS-21390","KELURAHAN"
"4224","PDS-21401","KELURAHAN"
"4225","PDS-21410","KELURAHAN"
"4226","PDS-21416","KELURAHAN"
"4227","PDS-21417","DESA"
"4228","PDS-21422","DESA"
"4229","PDS-21428","DESA"
"4230","PDS-21432","DESA"
"4231","PDS-21437","DESA"
"4232","PDS-21442","DESA"
"4233","PDS-21448","DESA"
"4234","PDS-21453","KELURAHAN"
"4235","PDS-21457","KELURAHAN"
"4236","PDS-21468","KELURAHAN"
"4237","PDS-21470","DESA"
"4238","PDS-21471","KELURAHAN"
"4239","PDS-21473","KELURAHAN"
"4240","PDS-21478","DESA"
"4241","PDS-21485","KELURAHAN"
"4242","PDS-21486","DESA"
"4243","PDS-21493","DESA"
"4244","PDS-21494","DESA"
"4245","PDS-21495","DESA"
"4246","PDS-21500","DESA"
"4247","PDS-21501","KELURAHAN"
"4248","PDS-21509","KELURAHAN"
"4249","PDS-21511","DESA"
"4250","PDS-21519","DESA"
"4251","PDS-21521","DESA"
"4252","PDS-21526","KELURAHAN"
"4253","PDS-21527","DESA"
"4254","PDS-21535","DESA"
"4255","PDS-21536","KELURAHAN"
"4256","PDS-21539","DESA"
"4257","PDS-21540","KELURAHAN"
"4258","PDS-21542","DESA"
"4259","PDS-21543","KELURAHAN"
"4260","PDS-21545","KELURAHAN"
"4261","PDS-21546","KELURAHAN"
"4262","PDS-21548","KELURAHAN"
"4263","PDS-21551","DESA"
"4264","PDS-21557","KELURAHAN"
"4265","PDS-21560","KELURAHAN"
"4266","PDS-21563","DESA"
"4267","PDS-21564","DESA"
"4268","PDS-21567","DESA"
"4269","PDS-21573","DESA"
"4270","PDS-21574","DESA"
"4271","PDS-21576","KELURAHAN"
"4272","PDS-21584","DESA"
"4273","PDS-21588","DESA"
"4274","PDS-21592","DESA"
"4275","PDS-21593","KELURAHAN"
"4276","PDS-21607","DESA"
"4277","PDS-21613","DESA"
"4278","PDS-21617","DESA"
"4279","PDS-21622","DESA"
"4280","PDS-21627","KELURAHAN"
"4281","PDS-21628","DESA"
"4282","PDS-21633","KELURAHAN"
"4283","PDS-21634","DESA"
"4284","PDS-21637","DESA"
"4285","PDS-21665","DESA"
"4286","PDS-21676","DESA"
"4287","PDS-21678","DESA"
"4288","PDS-21690","DESA"
"4289","PDS-21699","DESA"
"4290","PDS-21700","KELURAHAN"
"4291","PDS-21709","DESA"
"4292","PDS-21726","DESA"
"4293","PDS-21727","DESA"
"4294","PDS-21728","DESA"
"4295","PDS-21729","KELURAHAN"
"4296","PDS-21731","KELURAHAN"
"4297","PDS-21733","DESA"
"4298","PDS-21737","DESA"
"4299","PDS-21741","DESA"
"4300","PDS-21753","KELURAHAN"
"4301","PDS-21755","DESA"
"4302","PDS-21756","DESA"
"4303","PDS-21768","KELURAHAN"
"4304","PDS-21772","DESA"
"4305","PDS-21777","DESA"
"4306","PDS-21778","DESA"
"4307","PDS-21779","DESA"
"4308","PDS-21786","DESA"
"4309","PDS-21787","DESA"
"4310","PDS-21793","DESA"
"4311","PDS-21798","DESA"
"4312","PDS-21799","DESA"
"4313","PDS-21800","KELURAHAN"
"4314","PDS-21801","DESA"
"4315","PDS-21805","DESA"
"4316","PDS-21818","KELURAHAN"
"4317","PDS-21825","DESA"
"4318","PDS-21826","DESA"
"4319","PDS-21828","DESA"
"4320","PDS-21830","DESA"
"4321","PDS-21834","DESA"
"4322","PDS-21835","DESA"
"4323","PDS-21844","DESA"
"4324","PDS-21848","DESA"
"4325","PDS-21853","DESA"
"4326","PDS-21856","DESA"
"4327","PDS-21857","KELURAHAN"
"4328","PDS-21863","DESA"
"4329","PDS-21871","DESA"
"4330","PDS-21875","DESA"
"4331","PDS-21888","DESA"
"4332","PDS-21904","KELURAHAN"
"4333","PDS-21910","KELURAHAN"
"4334","PDS-21917","DESA"
"4335","PDS-21919","KELURAHAN"
"4336","PDS-21920","DESA"
"4337","PDS-21924","DESA"
"4338","PDS-21926","DESA"
"4339","PDS-21928","DESA"
"4340","PDS-21932","KELURAHAN"
"4341","PDS-21933","DESA"
"4342","PDS-21937","DESA"
"4343","PDS-21946","DESA"
"4344","PDS-21950","KELURAHAN"
"4345","PDS-21952","DESA"
"4346","PDS-21954","KELURAHAN"
"4347","PDS-21960","DESA"
"4348","PDS-21963","KELURAHAN"
"4349","PDS-21970","DESA"
"4350","PDS-21973","DESA"
"4351","PDS-21975","KELURAHAN"
"4352","PDS-21976","DESA"
"4353","PDS-21977","DESA"
"4354","PDS-21981","KELURAHAN"
"4355","PDS-21986","DESA"
"4356","PDS-21988","DESA"
"4357","PDS-21989","KELURAHAN"
"4358","PDS-21992","DESA"
"4359","PDS-22003","DESA"
"4360","PDS-22004","DESA"
"4361","PDS-22009","KELURAHAN"
"4362","PDS-22010","DESA"
"4363","PDS-22011","DESA"
"4364","PDS-22016","DESA"
"4365","PDS-22017","KELURAHAN"
"4366","PDS-22022","DESA"
"4367","PDS-22043","DESA"
"4368","PDS-22056","DESA"
"4369","PDS-22060","DESA"
"4370","PDS-22066","DESA"
"4371","PDS-22075","DESA"
"4372","PDS-22076","KELURAHAN"
"4373","PDS-22078","DESA"
"4374","PDS-22084","KELURAHAN"
"4375","PDS-22104","DESA"
"4376","PDS-22109","DESA"
"4377","PDS-22117","KELURAHAN"
"4378","PDS-22119","KELURAHAN"
"4379","PDS-22127","KELURAHAN"
"4380","PDS-22138","DESA"
"4381","PDS-22145","KELURAHAN"
"4382","PDS-22150","DESA"
"4383","PDS-22151","DESA"
"4384","PDS-22162","DESA"
"4385","PDS-22169","DESA"
"4386","PDS-22175","KELURAHAN"
"4387","PDS-22181","DESA"
"4388","PDS-22188","KELURAHAN"
"4389","PDS-22195","DESA"
"4390","PDS-22196","KELURAHAN"
"4391","PDS-22215","KELURAHAN"
"4392","PDS-22217","DESA"
"4393","PDS-22221","DESA"
"4394","PDS-22224","DESA"
"4395","PDS-22239","DESA"
"4396","PDS-22245","DESA"
"4397","PDS-22246","DESA"
"4398","PDS-22249","KELURAHAN"
"4399","PDS-22262","DESA"
"4400","PDS-22263","DESA"
"4401","PDS-22264","DESA"
"4402","PDS-22268","DESA"
"4403","PDS-22272","DESA"
"4404","PDS-22280","DESA"
"4405","PDS-22282","DESA"
"4406","PDS-22283","KELURAHAN"
"4407","PDS-22294","DESA"
"4408","PDS-22298","DESA"
"4409","PDS-22300","KELURAHAN"
"4410","PDS-22302","DESA"
"4411","PDS-22304","DESA"
"4412","PDS-22315","DESA"
"4413","PDS-22316","KELURAHAN"
"4414","PDS-22332","DESA"
"4415","PDS-22339","KELURAHAN"
"4416","PDS-22347","DESA"
"4417","PDS-22351","DESA"
"4418","PDS-22352","KELURAHAN"
"4419","PDS-22356","DESA"
"4420","PDS-22360","DESA"
"4421","PDS-22361","DESA"
"4422","PDS-22362","DESA"
"4423","PDS-22371","DESA"
"4424","PDS-22376","DESA"
"4425","PDS-22380","DESA"
"4426","PDS-22381","DESA"
"4427","PDS-22387","DESA"
"4428","PDS-22392","DESA"
"4429","PDS-22393","DESA"
"4430","PDS-22395","DESA"
"4431","PDS-22397","KELURAHAN"
"4432","PDS-22400","DESA"
"4433","PDS-22401","DESA"
"4434","PDS-22404","DESA"
"4435","PDS-22409","DESA"
"4436","PDS-22413","DESA"
"4437","PDS-22416","DESA"
"4438","PDS-22420","DESA"
"4439","PDS-22421","DESA"
"4440","PDS-22423","DESA"
"4441","PDS-22432","DESA"
"4442","PDS-22436","DESA"
"4443","PDS-22437","DESA"
"4444","PDS-22440","DESA"
"4445","PDS-22442","DESA"
"4446","PDS-22444","DESA"
"4447","PDS-22463","KELURAHAN"
"4448","PDS-22464","DESA"
"4449","PDS-22474","DESA"
"4450","PDS-22482","DESA"
"4451","PDS-22484","KELURAHAN"
"4452","PDS-22489","DESA"
"4453","PDS-22497","DESA"
"4454","PDS-22500","DESA"
"4455","PDS-22502","DESA"
"4456","PDS-22506","DESA"
"4457","PDS-22517","DESA"
"4458","PDS-22521","DESA"
"4459","PDS-22529","DESA"
"4460","PDS-22531","DESA"
"4461","PDS-22535","DESA"
"4462","PDS-22538","DESA"
"4463","PDS-22540","DESA"
"4464","PDS-22547","DESA"
"4465","PDS-22548","DESA"
"4466","PDS-22549","DESA"
"4467","PDS-22551","DESA"
"4468","PDS-22557","DESA"
"4469","PDS-22570","DESA"
"4470","PDS-22575","KELURAHAN"
"4471","PDS-22582","KELURAHAN"
"4472","PDS-22593","DESA"
"4473","PDS-22597","DESA"
"4474","PDS-22611","KELURAHAN"
"4475","PDS-22613","DESA"
"4476","PDS-22615","DESA"
"4477","PDS-22619","DESA"
"4478","PDS-22620","DESA"
"4479","PDS-22621","DESA"
"4480","PDS-22626","KELURAHAN"
"4481","PDS-22627","KELURAHAN"
"4482","PDS-22630","DESA"
"4483","PDS-22638","DESA"
"4484","PDS-22639","DESA"
"4485","PDS-22642","DESA"
"4486","PDS-22655","DESA"
"4487","PDS-22658","DESA"
"4488","PDS-22663","DESA"
"4489","PDS-22669","DESA"
"4490","PDS-22672","DESA"
"4491","PDS-22678","DESA"
"4492","PDS-22684","DESA"
"4493","PDS-22688","DESA"
"4494","PDS-22690","DESA"
"4495","PDS-22696","DESA"
"4496","PDS-22697","DESA"
"4497","PDS-22699","DESA"
"4498","PDS-22701","KELURAHAN"
"4499","PDS-22702","KELURAHAN"
"4500","PDS-22705","DESA"
"4501","PDS-22709","DESA"
"4502","PDS-22711","DESA"
"4503","PDS-22712","KELURAHAN"
"4504","PDS-22713","DESA"
"4505","PDS-22736","KELURAHAN"
"4506","PDS-22738","DESA"
"4507","PDS-22752","DESA"
"4508","PDS-22753","DESA"
"4509","PDS-22769","DESA"
"4510","PDS-22781","DESA"
"4511","PDS-22787","DESA"
"4512","PDS-22798","DESA"
"4513","PDS-22807","DESA"
"4514","PDS-22808","KELURAHAN"
"4515","PDS-22821","DESA"
"4516","PDS-22824","KELURAHAN"
"4517","PDS-22825","DESA"
"4518","PDS-22831","DESA"
"4519","PDS-22841","DESA"
"4520","PDS-22842","KELURAHAN"
"4521","PDS-22843","KELURAHAN"
"4522","PDS-22850","DESA"
"4523","PDS-22851","DESA"
"4524","PDS-22852","KELURAHAN"
"4525","PDS-22858","DESA"
"4526","PDS-22861","DESA"
"4527","PDS-22862","DESA"
"4528","PDS-22866","DESA"
"4529","PDS-22868","KELURAHAN"
"4530","PDS-22869","DESA"
"4531","PDS-22872","DESA"
"4532","PDS-22874","DESA"
"4533","PDS-22875","DESA"
"4534","PDS-22878","KELURAHAN"
"4535","PDS-22881","DESA"
"4536","PDS-22883","DESA"
"4537","PDS-22891","DESA"
"4538","PDS-22894","DESA"
"4539","PDS-22912","DESA"
"4540","PDS-22913","DESA"
"4541","PDS-22919","DESA"
"4542","PDS-22926","KELURAHAN"
"4543","PDS-22929","KELURAHAN"
"4544","PDS-22933","DESA"
"4545","PDS-22939","DESA"
"4546","PDS-22944","DESA"
"4547","PDS-22948","DESA"
"4548","PDS-22954","KELURAHAN"
"4549","PDS-22964","DESA"
"4550","PDS-22969","DESA"
"4551","PDS-22970","DESA"
"4552","PDS-22981","KELURAHAN"
"4553","PDS-22985","DESA"
"4554","PDS-22989","DESA"
"4555","PDS-22994","KELURAHAN"
"4556","PDS-22997","DESA"
"4557","PDS-22999","DESA"
"4558","PDS-23002","DESA"
"4559","PDS-23004","DESA"
"4560","PDS-23013","DESA"
"4561","PDS-23015","KELURAHAN"
"4562","PDS-23018","DESA"
"4563","PDS-23019","DESA"
"4564","PDS-23020","KELURAHAN"
"4565","PDS-23023","DESA"
"4566","PDS-23028","DESA"
"4567","PDS-23029","DESA"
"4568","PDS-23030","KELURAHAN"
"4569","PDS-23035","DESA"
"4570","PDS-23041","DESA"
"4571","PDS-23050","KELURAHAN"
"4572","PDS-23051","DESA"
"4573","PDS-23052","DESA"
"4574","PDS-23053","DESA"
"4575","PDS-23062","DESA"
"4576","PDS-23066","KELURAHAN"
"4577","PDS-23079","KELURAHAN"
"4578","PDS-23089","KELURAHAN"
"4579","PDS-23094","DESA"
"4580","PDS-23100","DESA"
"4581","PDS-23101","KELURAHAN"
"4582","PDS-23102","DESA"
"4583","PDS-23104","DESA"
"4584","PDS-23109","DESA"
"4585","PDS-23117","KELURAHAN"
"4586","PDS-23119","KELURAHAN"
"4587","PDS-23121","DESA"
"4588","PDS-23133","DESA"
"4589","PDS-23149","DESA"
"4590","PDS-23151","KELURAHAN"
"4591","PDS-23153","DESA"
"4592","PDS-23160","DESA"
"4593","PDS-23162","DESA"
"4594","PDS-23164","KELURAHAN"
"4595","PDS-23179","DESA"
"4596","PDS-23181","KELURAHAN"
"4597","PDS-23191","DESA"
"4598","PDS-23194","DESA"
"4599","PDS-23204","DESA"
"4600","PDS-23214","DESA"
"4601","PDS-23215","DESA"
"4602","PDS-23220","DESA"
"4603","PDS-23222","DESA"
"4604","PDS-23228","DESA"
"4605","PDS-23235","DESA"
"4606","PDS-23237","DESA"
"4607","PDS-23248","DESA"
"4608","PDS-23256","DESA"
"4609","PDS-23262","DESA"
"4610","PDS-23264","KELURAHAN"
"4611","PDS-23265","DESA"
"4612","PDS-23266","DESA"
"4613","PDS-23268","DESA"
"4614","PDS-23273","DESA"
"4615","PDS-23275","DESA"
"4616","PDS-23276","DESA"
"4617","PDS-23277","DESA"
"4618","PDS-23279","DESA"
"4619","PDS-23289","DESA"
"4620","PDS-23290","DESA"
"4621","PDS-23299","DESA"
"4622","PDS-23301","KELURAHAN"
"4623","PDS-23310","DESA"
"4624","PDS-23319","KELURAHAN"
"4625","PDS-23320","DESA"
"4626","PDS-23322","DESA"
"4627","PDS-23323","KELURAHAN"
"4628","PDS-23326","KELURAHAN"
"4629","PDS-23329","DESA"
"4630","PDS-23331","DESA"
"4631","PDS-23334","DESA"
"4632","PDS-23344","DESA"
"4633","PDS-23351","DESA"
"4634","PDS-23353","KELURAHAN"
"4635","PDS-23355","DESA"
"4636","PDS-23356","DESA"
"4637","PDS-23365","DESA"
"4638","PDS-23366","DESA"
"4639","PDS-23371","DESA"
"4640","PDS-23387","DESA"
"4641","PDS-23389","DESA"
"4642","PDS-23394","DESA"
"4643","PDS-23398","DESA"
"4644","PDS-23400","KELURAHAN"
"4645","PDS-23405","KELURAHAN"
"4646","PDS-23410","KELURAHAN"
"4647","PDS-23411","DESA"
"4648","PDS-23412","DESA"
"4649","PDS-23413","DESA"
"4650","PDS-23420","DESA"
"4651","PDS-23422","KELURAHAN"
"4652","PDS-23424","KELURAHAN"
"4653","PDS-23426","DESA"
"4654","PDS-23430","DESA"
"4655","PDS-23449","DESA"
"4656","PDS-23450","DESA"
"4657","PDS-23453","DESA"
"4658","PDS-23457","KELURAHAN"
"4659","PDS-23459","KELURAHAN"
"4660","PDS-23470","KELURAHAN"
"4661","PDS-23479","KELURAHAN"
"4662","PDS-23483","KELURAHAN"
"4663","PDS-23484","DESA"
"4664","PDS-23486","DESA"
"4665","PDS-23487","DESA"
"4666","PDS-23494","DESA"
"4667","PDS-23496","DESA"
"4668","PDS-23497","DESA"
"4669","PDS-23499","KELURAHAN"
"4670","PDS-23503","DESA"
"4671","PDS-23505","DESA"
"4672","PDS-23509","DESA"
"4673","PDS-23510","DESA"
"4674","PDS-23511","DESA"
"4675","PDS-23513","DESA"
"4676","PDS-23523","DESA"
"4677","PDS-23525","DESA"
"4678","PDS-23526","DESA"
"4679","PDS-23528","DESA"
"4680","PDS-23529","DESA"
"4681","PDS-23537","DESA"
"4682","PDS-23539","DESA"
"4683","PDS-23541","KELURAHAN"
"4684","PDS-23549","DESA"
"4685","PDS-23558","DESA"
"4686","PDS-23562","DESA"
"4687","PDS-23569","KELURAHAN"
"4688","PDS-23571","DESA"
"4689","PDS-23575","DESA"
"4690","PDS-23576","DESA"
"4691","PDS-23577","DESA"
"4692","PDS-23579","DESA"
"4693","PDS-23598","KELURAHAN"
"4694","PDS-23599","DESA"
"4695","PDS-23600","DESA"
"4696","PDS-23605","DESA"
"4697","PDS-23606","DESA"
"4698","PDS-23616","DESA"
"4699","PDS-23621","DESA"
"4700","PDS-23625","DESA"
"4701","PDS-23626","KELURAHAN"
"4702","PDS-23627","DESA"
"4703","PDS-23630","DESA"
"4704","PDS-23635","DESA"
"4705","PDS-23636","DESA"
"4706","PDS-23646","DESA"
"4707","PDS-23651","DESA"
"4708","PDS-23655","KELURAHAN"
"4709","PDS-23658","KELURAHAN"
"4710","PDS-23665","DESA"
"4711","PDS-23685","DESA"
"4712","PDS-23696","DESA"
"4713","PDS-23711","DESA"
"4714","PDS-23712","DESA"
"4715","PDS-23715","DESA"
"4716","PDS-23724","DESA"
"4717","PDS-23727","KELURAHAN"
"4718","PDS-23731","DESA"
"4719","PDS-23739","KELURAHAN"
"4720","PDS-23743","DESA"
"4721","PDS-23753","DESA"
"4722","PDS-23758","KELURAHAN"
"4723","PDS-23763","DESA"
"4724","PDS-23769","DESA"
"4725","PDS-23770","DESA"
"4726","PDS-23776","DESA"
"4727","PDS-23777","DESA"
"4728","PDS-23780","DESA"
"4729","PDS-23785","DESA"
"4730","PDS-23789","DESA"
"4731","PDS-23793","KELURAHAN"
"4732","PDS-23794","DESA"
"4733","PDS-23795","DESA"
"4734","PDS-23803","KELURAHAN"
"4735","PDS-23804","DESA"
"4736","PDS-23805","DESA"
"4737","PDS-23806","KELURAHAN"
"4738","PDS-23810","DESA"
"4739","PDS-23812","DESA"
"4740","PDS-23834","DESA"
"4741","PDS-23849","KELURAHAN"
"4742","PDS-23859","DESA"
"4743","PDS-23861","DESA"
"4744","PDS-23863","DESA"
"4745","PDS-23866","DESA"
"4746","PDS-23874","DESA"
"4747","PDS-23894","DESA"
"4748","PDS-23895","KELURAHAN"
"4749","PDS-23898","DESA"
"4750","PDS-23902","DESA"
"4751","PDS-23903","DESA"
"4752","PDS-23906","KELURAHAN"
"4753","PDS-23907","DESA"
"4754","PDS-23916","DESA"
"4755","PDS-23918","DESA"
"4756","PDS-23919","DESA"
"4757","PDS-23922","DESA"
"4758","PDS-23931","KELURAHAN"
"4759","PDS-23933","DESA"
"4760","PDS-23936","DESA"
"4761","PDS-23937","DESA"
"4762","PDS-23939","DESA"
"4763","PDS-23940","KELURAHAN"
"4764","PDS-23945","DESA"
"4765","PDS-23947","DESA"
"4766","PDS-23950","DESA"
"4767","PDS-23955","DESA"
"4768","PDS-23960","DESA"
"4769","PDS-23961","DESA"
"4770","PDS-23964","KELURAHAN"
"4771","PDS-23965","DESA"
"4772","PDS-23972","DESA"
"4773","PDS-23973","KELURAHAN"
"4774","PDS-23976","DESA"
"4775","PDS-23977","DESA"
"4776","PDS-23980","KELURAHAN"
"4777","PDS-23984","KELURAHAN"
"4778","PDS-23987","KELURAHAN"
"4779","PDS-23989","KELURAHAN"
"4780","PDS-23991","KELURAHAN"
"4781","PDS-24005","DESA"
"4782","PDS-24006","KELURAHAN"
"4783","PDS-24014","DESA"
"4784","PDS-24019","DESA"
"4785","PDS-24020","KELURAHAN"
"4786","PDS-24026","DESA"
"4787","PDS-24030","DESA"
"4788","PDS-24031","DESA"
"4789","PDS-24033","DESA"
"4790","PDS-24039","DESA"
"4791","PDS-24045","DESA"
"4792","PDS-24052","DESA"
"4793","PDS-24053","DESA"
"4794","PDS-24055","DESA"
"4795","PDS-24058","DESA"
"4796","PDS-24067","KELURAHAN"
"4797","PDS-24068","DESA"
"4798","PDS-24072","DESA"
"4799","PDS-24076","KELURAHAN"
"4800","PDS-24081","DESA"
"4801","PDS-24092","DESA"
"4802","PDS-24093","DESA"
"4803","PDS-24096","DESA"
"4804","PDS-24099","DESA"
"4805","PDS-24100","KELURAHAN"
"4806","PDS-24102","DESA"
"4807","PDS-24103","DESA"
"4808","PDS-24106","KELURAHAN"
"4809","PDS-24108","DESA"
"4810","PDS-24109","DESA"
"4811","PDS-24112","DESA"
"4812","PDS-24113","DESA"
"4813","PDS-24115","DESA"
"4814","PDS-24117","DESA"
"4815","PDS-24119","DESA"
"4816","PDS-24121","DESA"
"4817","PDS-24131","KELURAHAN"
"4818","PDS-24138","DESA"
"4819","PDS-24150","DESA"
"4820","PDS-24151","KELURAHAN"
"4821","PDS-24169","KELURAHAN"
"4822","PDS-24171","DESA"
"4823","PDS-24177","DESA"
"4824","PDS-24178","KELURAHAN"
"4825","PDS-24182","DESA"
"4826","PDS-24186","DESA"
"4827","PDS-24191","DESA"
"4828","PDS-24193","DESA"
"4829","PDS-24194","DESA"
"4830","PDS-24200","DESA"
"4831","PDS-24201","DESA"
"4832","PDS-24208","KELURAHAN"
"4833","PDS-24212","DESA"
"4834","PDS-24213","DESA"
"4835","PDS-24215","DESA"
"4836","PDS-24216","DESA"
"4837","PDS-24218","DESA"
"4838","PDS-24230","DESA"
"4839","PDS-24231","DESA"
"4840","PDS-24234","DESA"
"4841","PDS-24243","DESA"
"4842","PDS-24245","DESA"
"4843","PDS-24251","KELURAHAN"
"4844","PDS-24254","DESA"
"4845","PDS-24261","DESA"
"4846","PDS-24262","DESA"
"4847","PDS-24263","DESA"
"4848","PDS-24264","KELURAHAN"
"4849","PDS-24276","DESA"
"4850","PDS-24277","DESA"
"4851","PDS-24280","DESA"
"4852","PDS-24286","DESA"
"4853","PDS-24292","DESA"
"4854","PDS-24297","DESA"
"4855","PDS-24301","DESA"
"4856","PDS-24311","DESA"
"4857","PDS-24324","DESA"
"4858","PDS-24329","KELURAHAN"
"4859","PDS-24337","KELURAHAN"
"4860","PDS-24341","DESA"
"4861","PDS-24348","KELURAHAN"
"4862","PDS-24349","DESA"
"4863","PDS-24350","DESA"
"4864","PDS-24353","DESA"
"4865","PDS-24354","DESA"
"4866","PDS-24360","KELURAHAN"
"4867","PDS-24376","DESA"
"4868","PDS-24377","DESA"
"4869","PDS-24379","DESA"
"4870","PDS-24389","DESA"
"4871","PDS-24391","DESA"
"4872","PDS-24395","DESA"
"4873","PDS-24400","KELURAHAN"
"4874","PDS-24411","DESA"
"4875","PDS-24414","DESA"
"4876","PDS-24426","DESA"
"4877","PDS-24428","DESA"
"4878","PDS-24430","DESA"
"4879","PDS-24442","DESA"
"4880","PDS-24443","DESA"
"4881","PDS-24448","KELURAHAN"
"4882","PDS-24454","DESA"
"4883","PDS-24459","KELURAHAN"
"4884","PDS-24467","KELURAHAN"
"4885","PDS-24468","DESA"
"4886","PDS-24485","DESA"
"4887","PDS-24492","DESA"
"4888","PDS-24503","DESA"
"4889","PDS-24505","DESA"
"4890","PDS-24511","DESA"
"4891","PDS-24512","DESA"
"4892","PDS-24519","KELURAHAN"
"4893","PDS-24520","DESA"
"4894","PDS-24524","DESA"
"4895","PDS-24526","KELURAHAN"
"4896","PDS-24536","DESA"
"4897","PDS-24539","DESA"
"4898","PDS-24546","DESA"
"4899","PDS-24547","DESA"
"4900","PDS-24549","DESA"
"4901","PDS-24551","DESA"
"4902","PDS-24556","DESA"
"4903","PDS-24558","DESA"
"4904","PDS-24559","DESA"
"4905","PDS-24561","DESA"
"4906","PDS-24562","DESA"
"4907","PDS-24568","DESA"
"4908","PDS-24571","DESA"
"4909","PDS-24578","DESA"
"4910","PDS-24580","DESA"
"4911","PDS-24593","KELURAHAN"
"4912","PDS-24595","DESA"
"4913","PDS-24603","DESA"
"4914","PDS-24607","DESA"
"4915","PDS-24623","DESA"
"4916","PDS-24628","DESA"
"4917","PDS-24636","DESA"
"4918","PDS-24645","DESA"
"4919","PDS-24646","DESA"
"4920","PDS-24649","DESA"
"4921","PDS-24652","DESA"
"4922","PDS-24653","DESA"
"4923","PDS-24654","KELURAHAN"
"4924","PDS-24656","DESA"
"4925","PDS-24657","DESA"
"4926","PDS-24667","KELURAHAN"
"4927","PDS-24675","DESA"
"4928","PDS-24677","DESA"
"4929","PDS-24681","DESA"
"4930","PDS-24689","DESA"
"4931","PDS-24691","DESA"
"4932","PDS-24698","DESA"
"4933","PDS-24701","DESA"
"4934","PDS-24703","DESA"
"4935","PDS-24704","DESA"
"4936","PDS-24713","DESA"
"4937","PDS-24716","DESA"
"4938","PDS-24737","KELURAHAN"
"4939","PDS-24744","DESA"
"4940","PDS-24745","DESA"
"4941","PDS-24751","KELURAHAN"
"4942","PDS-24756","DESA"
"4943","PDS-24760","DESA"
"4944","PDS-24761","DESA"
"4945","PDS-24762","DESA"
"4946","PDS-24770","DESA"
"4947","PDS-24781","DESA"
"4948","PDS-24802","KELURAHAN"
"4949","PDS-24804","DESA"
"4950","PDS-24805","DESA"
"4951","PDS-24811","DESA"
"4952","PDS-24813","DESA"
"4953","PDS-24816","DESA"
"4954","PDS-24817","DESA"
"4955","PDS-24823","KELURAHAN"
"4956","PDS-24825","DESA"
"4957","PDS-24827","DESA"
"4958","PDS-24830","DESA"
"4959","PDS-24838","DESA"
"4960","PDS-24839","DESA"
"4961","PDS-24840","DESA"
"4962","PDS-24853","DESA"
"4963","PDS-24860","DESA"
"4964","PDS-24866","DESA"
"4965","PDS-24878","KELURAHAN"
"4966","PDS-24881","DESA"
"4967","PDS-24882","DESA"
"4968","PDS-24888","DESA"
"4969","PDS-24889","KELURAHAN"
"4970","PDS-24892","DESA"
"4971","PDS-24893","DESA"
"4972","PDS-24905","DESA"
"4973","PDS-24907","DESA"
"4974","PDS-24908","DESA"
"4975","PDS-24918","DESA"
"4976","PDS-24924","DESA"
"4977","PDS-24930","DESA"
"4978","PDS-24932","KELURAHAN"
"4979","PDS-24937","DESA"
"4980","PDS-24942","DESA"
"4981","PDS-24944","KELURAHAN"
"4982","PDS-24945","DESA"
"4983","PDS-24955","KELURAHAN"
"4984","PDS-24959","KELURAHAN"
"4985","PDS-24966","DESA"
"4986","PDS-24969","DESA"
"4987","PDS-24972","DESA"
"4988","PDS-24973","DESA"
"4989","PDS-24983","DESA"
"4990","PDS-24984","KELURAHAN"
"4991","PDS-24994","DESA"
"4992","PDS-24997","DESA"
"4993","PDS-24998","DESA"
"4994","PDS-25003","KELURAHAN"
"4995","PDS-25007","DESA"
"4996","PDS-25014","KELURAHAN"
"4997","PDS-25015","DESA"
"4998","PDS-25020","DESA"
"4999","PDS-25024","DESA"
"5000","PDS-25028","KELURAHAN"
"5001","PDS-25038","DESA"
"5002","PDS-25051","DESA"
"5003","PDS-25055","DESA"
"5004","PDS-25067","DESA"
"5005","PDS-25069","KELURAHAN"
"5006","PDS-25070","DESA"
"5007","PDS-25078","DESA"
"5008","PDS-25083","DESA"
"5009","PDS-25088","KELURAHAN"
